"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.w1","Input.w2","Input.w3","Input.w4","Input.w5","Input.w6","Input.w7","Input.w8","Input.w9","Input.w10","Input.w11","Input.w12","Input.w13","Input.w14","Input.w15","Input.w16","Input.w17","Input.w18","Input.w19","Input.w20","Input.w21","Input.w22","Input.w23","Input.w24","Input.w25","Input.c1","Input.c2","Input.c3","Input.c4","Input.c5","Input.c6","Input.c7","Input.c8","Input.c9","Input.c10","Input.c11","Input.c12","Input.c13","Input.c14","Input.c15","Input.c16","Input.c17","Input.c18","Input.c19","Input.c20","Input.c21","Input.c22","Input.c23","Input.c24","Input.c25","Answer.clue","Answer.count","Answer.target_1","Answer.target_2","Answer.target_3","Answer.target_4","Answer.target_5","Approve","Reject"
"3VO4XFFP2BDCKVCPC5EYM6DZDV27Q9","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","30MVJZJNHT42ZBUZMEXARLN71R19JO","A2ZT2Z0LQ05EGZ","Submitted","Mon Jan 24 23:52:00 PST 2022","Tue Jan 25 00:10:56 PST 2022","Fri Jan 28 00:10:56 PST 2022","","","","1136","0% (0/0)","0% (0/0)","0% (0/0)","ROOT","NEW YORK","BOARD","BUFFALO","FOREST","OLIVE","TAG","STAFF","BILL","BERMUDA","TRIANGLE","TEACHER","HEAD","SPELL","ROME","STRING","MOUTH","GHOST","TIE","LIGHT","STATE","JACK","ARM","NOTE","KANGAROO","#ff9187","#ffffff","#ff9187","#87ff8d","#ff9187","#ff9187","#87ff8d","#ff9187","#ff9187","#87ff8d","#ffffff","#87ff8d","#87ff8d","#ffffff","#ff9187","#ffffff","#87ff8d","#87ff8d","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#87ff8d","#ff9187","school","2","teacher","note","","",""
"3VO4XFFP2BDCKVCPC5EYM6DZDV27Q9","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","388U7OUMFES115PZUNNQ01858440RY","A2Y2AZ8DBFU47Q","Submitted","Tue Jan 25 00:14:22 PST 2022","Tue Jan 25 00:28:28 PST 2022","Fri Jan 28 00:28:28 PST 2022","","","","846","100% (92/92)","0% (0/0)","0% (0/0)","ROOT","NEW YORK","BOARD","BUFFALO","FOREST","OLIVE","TAG","STAFF","BILL","BERMUDA","TRIANGLE","TEACHER","HEAD","SPELL","ROME","STRING","MOUTH","GHOST","TIE","LIGHT","STATE","JACK","ARM","NOTE","KANGAROO","#ff9187","#ffffff","#ff9187","#87ff8d","#ff9187","#ff9187","#87ff8d","#ff9187","#ff9187","#87ff8d","#ffffff","#87ff8d","#87ff8d","#ffffff","#ff9187","#ffffff","#87ff8d","#87ff8d","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#87ff8d","#ff9187","SCHOOL","5","NOTE","TEACHER","TIE","TAG","HEAD"
"3VO4XFFP2BDCKVCPC5EYM6DZDV27Q9","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","3K4J6M3CXLK6DSE36EQ7Q36BFH6AG4","AHXHM1PQTRWIQ","Submitted","Tue Jan 25 00:24:38 PST 2022","Tue Jan 25 00:44:49 PST 2022","Fri Jan 28 00:44:49 PST 2022","","","","1211","100% (1237/1237)","0% (0/0)","0% (0/0)","ROOT","NEW YORK","BOARD","BUFFALO","FOREST","OLIVE","TAG","STAFF","BILL","BERMUDA","TRIANGLE","TEACHER","HEAD","SPELL","ROME","STRING","MOUTH","GHOST","TIE","LIGHT","STATE","JACK","ARM","NOTE","KANGAROO","#ff9187","#ffffff","#ff9187","#87ff8d","#ff9187","#ff9187","#87ff8d","#ff9187","#ff9187","#87ff8d","#ffffff","#87ff8d","#87ff8d","#ffffff","#ff9187","#ffffff","#87ff8d","#87ff8d","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#87ff8d","#ff9187","Bodyparts","2","HEAD","MOUTH","","",""
"3VO4XFFP2BDCKVCPC5EYM6DZDV27Q9","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","3PM8NZGV8579MUGAKKNX4PLBMPMXQO","AKQAI78JTXXC9","Submitted","Tue Jan 25 00:12:17 PST 2022","Tue Jan 25 00:13:13 PST 2022","Fri Jan 28 00:13:13 PST 2022","","","","56","100% (6/6)","0% (0/0)","0% (0/0)","ROOT","NEW YORK","BOARD","BUFFALO","FOREST","OLIVE","TAG","STAFF","BILL","BERMUDA","TRIANGLE","TEACHER","HEAD","SPELL","ROME","STRING","MOUTH","GHOST","TIE","LIGHT","STATE","JACK","ARM","NOTE","KANGAROO","#ff9187","#ffffff","#ff9187","#87ff8d","#ff9187","#ff9187","#87ff8d","#ff9187","#ff9187","#87ff8d","#ffffff","#87ff8d","#87ff8d","#ffffff","#ff9187","#ffffff","#87ff8d","#87ff8d","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#87ff8d","#ff9187","neck","3","head","tie","mouth","",""
"3JUDR1D0ECI5YUFJ6TX3QFWR2FFQ2B","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","36U2A8VAG8QCBW8PCBP2RHGBPPPYK4","A31A1PVXLJBISZ","Submitted","Tue Jan 25 00:20:49 PST 2022","Tue Jan 25 00:22:26 PST 2022","Fri Jan 28 00:22:26 PST 2022","","","","97","0% (0/0)","0% (0/0)","0% (0/0)","SUB","LEMON","ENGINE","CODE","BOW","CRASH","SPY","ENGLAND","AMBULANCE","PAN","RULER","CROWN","FLUTE","GERMANY","AIR","CLIFF","MATCH","POINT","LAB","SHADOW","RAY","HOLLYWOOD","CHAIR","SWITCH","PIRATE","#ffffff","#ffffff","#ffffff","#ff9187","#87ff8d","#87ff8d","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#ff9187","#87ff8d","#ff9187","#ff9187","#ff9187","#ffffff","#87ff8d","#87ff8d","#87ff8d","#87ff8d","#ff9187","#87ff8d","#ff9187","#ff9187","computer","4","Lab","crash","spy","chair",""
"3JUDR1D0ECI5YUFJ6TX3QFWR2FFQ2B","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","37FMASSAYJIPSTPQ2GQ66Q3XCCHIBX","AZCGF2D7QIO10","Submitted","Tue Jan 25 00:11:39 PST 2022","Tue Jan 25 00:14:28 PST 2022","Fri Jan 28 00:14:28 PST 2022","","","","169","0% (0/0)","0% (0/0)","0% (0/0)","SUB","LEMON","ENGINE","CODE","BOW","CRASH","SPY","ENGLAND","AMBULANCE","PAN","RULER","CROWN","FLUTE","GERMANY","AIR","CLIFF","MATCH","POINT","LAB","SHADOW","RAY","HOLLYWOOD","CHAIR","SWITCH","PIRATE","#ffffff","#ffffff","#ffffff","#ff9187","#87ff8d","#87ff8d","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#ff9187","#87ff8d","#ff9187","#ff9187","#ff9187","#ffffff","#87ff8d","#87ff8d","#87ff8d","#87ff8d","#ff9187","#87ff8d","#ff9187","#ff9187","Hospital","3","Lab","Chair","Pan","",""
"3JUDR1D0ECI5YUFJ6TX3QFWR2FFQ2B","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","3EJJQNKU9YWCC5VVSVUB6T7MUL5RHQ","A2Y2AZ8DBFU47Q","Submitted","Tue Jan 25 00:14:17 PST 2022","Tue Jan 25 00:29:17 PST 2022","Fri Jan 28 00:29:17 PST 2022","","","","900","100% (92/92)","0% (0/0)","0% (0/0)","SUB","LEMON","ENGINE","CODE","BOW","CRASH","SPY","ENGLAND","AMBULANCE","PAN","RULER","CROWN","FLUTE","GERMANY","AIR","CLIFF","MATCH","POINT","LAB","SHADOW","RAY","HOLLYWOOD","CHAIR","SWITCH","PIRATE","#ffffff","#ffffff","#ffffff","#ff9187","#87ff8d","#87ff8d","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#ff9187","#87ff8d","#ff9187","#ff9187","#ff9187","#ffffff","#87ff8d","#87ff8d","#87ff8d","#87ff8d","#ff9187","#87ff8d","#ff9187","#ff9187","THEARTER","4","CHAIR","FLUTE","BOW","SHADOW",""
"3JUDR1D0ECI5YUFJ6TX3QFWR2FFQ2B","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","3M0BCWMB82N7TO9VRXUL7HC5RNEBWW","A2ZT2Z0LQ05EGZ","Submitted","Tue Jan 25 00:00:03 PST 2022","Tue Jan 25 00:07:14 PST 2022","Fri Jan 28 00:07:14 PST 2022","","","","431","0% (0/0)","0% (0/0)","0% (0/0)","SUB","LEMON","ENGINE","CODE","BOW","CRASH","SPY","ENGLAND","AMBULANCE","PAN","RULER","CROWN","FLUTE","GERMANY","AIR","CLIFF","MATCH","POINT","LAB","SHADOW","RAY","HOLLYWOOD","CHAIR","SWITCH","PIRATE","#ffffff","#ffffff","#ffffff","#ff9187","#87ff8d","#87ff8d","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#ff9187","#87ff8d","#ff9187","#ff9187","#ff9187","#ffffff","#87ff8d","#87ff8d","#87ff8d","#87ff8d","#ff9187","#87ff8d","#ff9187","#ff9187","science","1","lab","","","",""
"3JUDR1D0ECI5YUFJ6TX3QFWR2FFQ2B","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","3VELCLL3GRA45458ZBRWXHDWA8ZF1L","AKQAI78JTXXC9","Submitted","Tue Jan 25 00:16:27 PST 2022","Tue Jan 25 00:18:45 PST 2022","Fri Jan 28 00:18:45 PST 2022","","","","138","100% (6/6)","0% (0/0)","0% (0/0)","SUB","LEMON","ENGINE","CODE","BOW","CRASH","SPY","ENGLAND","AMBULANCE","PAN","RULER","CROWN","FLUTE","GERMANY","AIR","CLIFF","MATCH","POINT","LAB","SHADOW","RAY","HOLLYWOOD","CHAIR","SWITCH","PIRATE","#ffffff","#ffffff","#ffffff","#ff9187","#87ff8d","#87ff8d","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#ff9187","#87ff8d","#ff9187","#ff9187","#ff9187","#ffffff","#87ff8d","#87ff8d","#87ff8d","#87ff8d","#ff9187","#87ff8d","#ff9187","#ff9187","spaceship","3","lab","ray","crash","",""
"39O0SQZVKTYCWWRPPK3YRWN49H47RA","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","33F859I56D4PWYE6WY8L6E2ICZ3BHY","AKQAI78JTXXC9","Submitted","Tue Jan 25 00:15:16 PST 2022","Tue Jan 25 00:16:24 PST 2022","Fri Jan 28 00:16:24 PST 2022","","","","68","100% (6/6)","0% (0/0)","0% (0/0)","AFRICA","REVOLUTION","CODE","POISON","CALF","KIWI","SHARK","AUSTRALIA","BOLT","DOCTOR","LAWYER","CLUB","SNOW","FIGURE","JACK","SCREEN","OLIVE","CENTAUR","CAST","PANTS","NURSE","ORANGE","PALM","HEART","BOX","#ff9187","#ff9187","#87ff8d","#87ff8d","#87ff8d","#ff9187","#87ff8d","#ff9187","#ff9187","#87ff8d","#ff9187","#ffffff","#ffffff","#87ff8d","#87ff8d","#ffffff","#ff9187","#87ff8d","#ff9187","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#ffffff","animal","3","calf","shark","centaur","",""
"39O0SQZVKTYCWWRPPK3YRWN49H47RA","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","34MAJL3QPBEQHRMY2Y9WU6V2J2343D","A31A1PVXLJBISZ","Submitted","Tue Jan 25 00:07:08 PST 2022","Tue Jan 25 00:20:44 PST 2022","Fri Jan 28 00:20:44 PST 2022","","","","816","0% (0/0)","0% (0/0)","0% (0/0)","AFRICA","REVOLUTION","CODE","POISON","CALF","KIWI","SHARK","AUSTRALIA","BOLT","DOCTOR","LAWYER","CLUB","SNOW","FIGURE","JACK","SCREEN","OLIVE","CENTAUR","CAST","PANTS","NURSE","ORANGE","PALM","HEART","BOX","#ff9187","#ff9187","#87ff8d","#87ff8d","#87ff8d","#ff9187","#87ff8d","#ff9187","#ff9187","#87ff8d","#ff9187","#ffffff","#ffffff","#87ff8d","#87ff8d","#ffffff","#ff9187","#87ff8d","#ff9187","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#ffffff","Injection","3","Poison","doctor","pants","",""
"39O0SQZVKTYCWWRPPK3YRWN49H47RA","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","3AWETUDC99JLARS68U69S8A03F2ZIJ","AZCGF2D7QIO10","Submitted","Tue Jan 25 00:07:50 PST 2022","Tue Jan 25 00:08:43 PST 2022","Fri Jan 28 00:08:43 PST 2022","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","AFRICA","REVOLUTION","CODE","POISON","CALF","KIWI","SHARK","AUSTRALIA","BOLT","DOCTOR","LAWYER","CLUB","SNOW","FIGURE","JACK","SCREEN","OLIVE","CENTAUR","CAST","PANTS","NURSE","ORANGE","PALM","HEART","BOX","#ff9187","#ff9187","#87ff8d","#87ff8d","#87ff8d","#ff9187","#87ff8d","#ff9187","#ff9187","#87ff8d","#ff9187","#ffffff","#ffffff","#87ff8d","#87ff8d","#ffffff","#ff9187","#87ff8d","#ff9187","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#ffffff","Animal","3","Shark","Calf","Centaur","",""
"39O0SQZVKTYCWWRPPK3YRWN49H47RA","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","3LKC68YZ3HURCIY4V2Z7D1C4YMYOWE","A2Y2AZ8DBFU47Q","Submitted","Tue Jan 25 00:14:20 PST 2022","Tue Jan 25 00:26:13 PST 2022","Fri Jan 28 00:26:13 PST 2022","","","","713","100% (92/92)","0% (0/0)","0% (0/0)","AFRICA","REVOLUTION","CODE","POISON","CALF","KIWI","SHARK","AUSTRALIA","BOLT","DOCTOR","LAWYER","CLUB","SNOW","FIGURE","JACK","SCREEN","OLIVE","CENTAUR","CAST","PANTS","NURSE","ORANGE","PALM","HEART","BOX","#ff9187","#ff9187","#87ff8d","#87ff8d","#87ff8d","#ff9187","#87ff8d","#ff9187","#ff9187","#87ff8d","#ff9187","#ffffff","#ffffff","#87ff8d","#87ff8d","#ffffff","#ff9187","#87ff8d","#ff9187","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#ffffff","HOSPITAL","3","DOCTOR","POISON","PANTS","",""
"39O0SQZVKTYCWWRPPK3YRWN49H47RA","3JOPS26JUN25JPCUX718J88T4OJ7YH","Codenames","After answering personaility tests, play a round of a language game","language, game, personality, culture","$0.15","Mon Jan 24 23:44:17 PST 2022","5","BatchId:4655476;OriginalHitTemplateId:928390828;","7200","259200","Mon Jan 31 23:44:17 PST 2022","","","3ZSY5X72N42M4MHIW8P1Q24N67HOR9","A2ZT2Z0LQ05EGZ","Submitted","Mon Jan 24 23:57:12 PST 2022","Tue Jan 25 00:00:02 PST 2022","Fri Jan 28 00:00:02 PST 2022","","","","170","0% (0/0)","0% (0/0)","0% (0/0)","AFRICA","REVOLUTION","CODE","POISON","CALF","KIWI","SHARK","AUSTRALIA","BOLT","DOCTOR","LAWYER","CLUB","SNOW","FIGURE","JACK","SCREEN","OLIVE","CENTAUR","CAST","PANTS","NURSE","ORANGE","PALM","HEART","BOX","#ff9187","#ff9187","#87ff8d","#87ff8d","#87ff8d","#ff9187","#87ff8d","#ff9187","#ff9187","#87ff8d","#ff9187","#ffffff","#ffffff","#87ff8d","#87ff8d","#ffffff","#ff9187","#87ff8d","#ff9187","#87ff8d","#ffffff","#ffffff","#87ff8d","#ffffff","#ffffff","animal","3","calf","centaur","shark","",""